node,degree
21614,3
8007,4
11418,4
13983,4
14676,4
20161,3
8013,2
11674,9
8015,2
19986,5
8016,3
14497,3
20973,3
8018,4
8532,3
14038,6
22596,3
8019,1
8020,1
16432,2
8026,4
14746,4
18825,6
8027,2
22524,2
22643,2
8028,3
17657,3
8030,1
8032,2
16912,2
13332,1
8037,3
10869,3
11950,1
16500,2
21562,2
9233,6
11439,3
20511,2
13569,5
16710,5
19365,6
22350,6
8164,2
16242,5
18591,3
17872,3
20502,2
12842,4
8053,2
8054,1
8060,1
8062,1
8064,3
12733,3
8066,2
16533,7
19781,1
18901,2
8072,3
10579,6
13911,3
15714,4
19643,3
8077,5
17773,5
21940,9
8081,5
8085,1
8088,1
14078,3
14736,3
8090,8
18514,10
18874,10
20175,8
21075,8
20960,1
10719,3
8099,1
16719,2
8100,2
9382,2
8101,2
8103,3
14337,2
9292,2
9765,2
11553,1
13719,2
8112,7
8377,11
9061,11
18756,10
8116,5
11443,5
13008,5
20478,5
20916,6
8124,1
14116,1
8126,5
18180,5
8128,1
8137,1
8141,1
8144,4
16656,4
16439,3
19932,3
10078,3
18310,2
20631,3
8154,3
13609,3
16652,3
22639,3
15881,7
8158,2
12085,4
15227,4
8166,1
14796,5
12899,5
13014,5
15618,5
18097,5
18212,5
12905,1
8187,3
22191,4
10184,4
11613,1
13147,6
13222,2
20787,3
8191,2
14848,9
17720,2
8196,1
8221,13
9263,2
13159,2
8209,1
18233,2
10950,4
11399,4
8211,1
21788,2
8217,2
8263,2
8219,8
14184,8
17222,8
8220,4
9359,2
17938,3
20134,4
11743,4
11188,1
13009,4
12908,1
19068,4
19288,1
22098,4
22690,1
9043,2
14069,6
16642,6
8236,3
8254,4
14049,5
20789,5
8910,2
10038,2
14330,2
21376,2
8252,2
8253,1
21444,2
8259,6
18828,6
19373,6
19853,6
8267,2
18641,2
21452,2
8268,3
9170,4
17637,7
8270,1
9234,5
16205,4
8274,1
23048,2
8282,1
8283,1
19503,4
8286,1
21374,2
8288,1
22562,1
18276,5
19822,5
21072,8
8848,6
10233,6
20113,5
20115,5
8298,1
20229,2
20392,4
8301,1
10134,1
8302,5
9610,5
14765,5
18863,5
22392,5
22718,5
8305,5
8393,5
19586,5
8309,2
9127,6
15521,2
22943,3
8312,3
22984,3
8317,6
10679,6
8319,5
8321,1
8327,1
14298,1
21443,3
21459,2
8332,1
8338,4
21592,6
8340,1
8343,1
10876,4
8345,3
8347,1
8350,7
14189,6
22130,4
8360,4
10922,6
17099,4
17775,2
18853,1
20213,3
22951,4
8828,8
9389,4
14687,2
14756,11
18784,1
20701,4
21158,3
21934,2
22291,16
9051,4
9402,8
10307,8
22580,8
8366,1
10498,11
14543,5
20093,5
8372,1
9072,5
18752,1
22358,6
22383,4
11346,4
14670,3
15041,2
20166,2
22457,2
8382,2
8383,1
18286,1
21993,2
22292,4
11618,3
18675,3
8389,3
20734,3
8398,2
16392,1
13730,2
17321,4
21916,3
11452,2
8415,1
15944,1
8416,3
16280,3
8422,1
8435,1
8436,4
9300,4
16947,4
8439,1
8968,4
9156,5
11747,9
12774,3
20122,3
22593,3
8446,1
11955,1
14290,5
8451,1
8453,3
8459,3
11662,3
9782,6
11069,6
16101,6
16163,6
19375,6
8465,4
22243,6
22251,4
9582,5
8473,2
21855,2
8476,5
11772,5
19927,3
8479,1
22731,2
10121,1
15351,4
21675,2
8485,3
19971,3
9848,4
14840,3
8498,1
9399,4
8502,4
10919,9
8504,4
14619,3
19687,2
8510,1
19067,1
8512,1
11794,3
15492,3
8517,2
21666,2
8518,2
18964,4
20660,2
8528,1
8530,4
18389,4
19441,4
8533,1
8537,11
9641,2
9892,5
12736,6
17662,2
18512,1
20947,3
20967,3
21170,2
9395,2
14090,2
8540,1
8541,2
19718,2
8545,2
9206,4
16560,1
18458,1
14139,11
18827,6
18851,6
9207,5
8559,1
18378,1
8560,2
8564,6
9986,6
13932,6
21055,6
8565,2
14717,2
8566,6
13683,6
14096,3
19403,4
20336,4
8567,6
20149,5
20237,4
9979,7
20950,7
8570,2
21720,3
22635,3
8574,3
19358,2
8576,3
8577,5
19757,5
17999,5
20182,5
8581,2
12139,1
20118,2
8587,1
13439,12
8593,11
10463,8
17682,8
17996,4
17997,2
18830,7
20284,8
20634,8
22428,9
22631,8
10393,4
8597,2
8598,6
12376,6
20776,6
8599,3
10242,3
15163,3
16223,3
8600,3
8601,3
9487,3
8606,2
14171,2
20517,2
9328,5
13037,4
8609,1
20002,1
10524,5
12616,3
14218,2
15379,4
18973,3
8617,2
9521,1
13474,1
13692,2
8619,1
8620,8
10364,7
12749,7
8622,1
8623,5
8746,5
8849,5
9332,5
14734,5
22146,1
9858,3
8632,4
10122,5
13424,4
13857,4
10605,3
8672,1
15799,6
8637,3
10277,6
10315,2
13686,4
14486,4
14754,4
8654,1
18549,1
8655,5
19463,3
8656,1
8657,2
8659,1
13561,2
8660,4
19227,4
11054,1
18291,3
20601,3
8667,3
8673,2
12785,2
9607,3
20096,1
20285,8
20946,7
8681,3
8686,3
9559,6
8690,1
18885,2
11237,4
19999,4
22770,4
8884,1
10462,1
10168,3
20824,3
16140,4
17797,3
19344,6
20872,1
8711,4
8712,1
9545,3
22823,1
9662,3
8716,1
9704,4
8720,2
16378,3
8723,1
8725,4
11029,4
13793,4
13974,4
19666,4
14039,8
20249,6
8745,2
8737,4
14653,6
20094,2
8744,3
9308,16
9595,1
16905,1
12018,4
18612,5
13463,3
14088,6
14730,7
10186,2
11310,2
15073,2
8767,5
18069,3
21904,7
8770,3
18793,3
18857,3
22461,3
8773,1
8777,6
14772,4
14785,4
22523,4
8784,1
8788,2
14721,8
8791,10
10216,1
13935,4
18818,4
22696,8
9613,3
13434,3
17639,4
20196,4
13941,3
17919,3
9967,5
14707,4
9552,3
13858,2
17668,2
21767,2
8805,1
14441,1
8808,1
13423,1
8809,2
21705,2
12690,3
14073,3
19399,1
20664,3
9931,2
13949,2
18728,3
22830,1
18577,2
8816,1
16888,2
8820,2
9816,5
9824,3
14771,3
18727,3
16161,6
8831,1
12752,6
13402,6
13429,6
8834,5
18877,5
8844,2
13948,2
20302,2
12247,3
13075,4
20451,3
8850,2
17658,6
8854,3
8855,7
10556,3
10479,5
10555,3
19119,6
16718,2
13029,8
15009,3
17726,4
18552,2
19487,3
11650,4
8867,1
10779,2
15941,2
8873,3
19721,4
8877,1
8879,2
19669,2
11190,3
11629,2
21532,3
11623,1
13509,2
15042,2
8889,2
14915,2
8893,3
19498,6
16224,5
8895,1
18351,1
8896,2
17660,4
22956,5
9619,5
13142,2
18025,3
23085,2
16826,2
13530,2
15789,1
8916,1
9326,4
17738,7
21687,2
8920,1
8921,1
11050,3
14516,4
21806,9
9445,1
17956,1
12324,3
8932,1
19915,2
8933,2
9514,2
11120,3
12321,2
8939,5
15751,5
17342,5
19256,5
11849,13
13834,17
16080,13
20585,13
21092,13
22725,10
8941,1
10941,2
21641,3
11891,1
10865,2
13161,4
22032,2
8952,3
9052,7
22209,3
23018,1
8954,3
8955,4
17802,4
18043,4
20644,4
8961,2
21891,2
15647,4
8963,4
9277,4
14009,4
21625,4
8965,1
14637,4
21483,3
12849,1
8970,1
8971,1
19760,1
11232,2
12217,3
16870,4
11097,4
13699,4
17338,2
20877,4
21162,4
21606,2
10493,2
15826,3
8988,1
12322,4
16834,4
18472,4
8997,2
9038,3
15158,4
22441,6
16307,1
19095,1
19462,1
12517,3
14777,2
14804,1
9015,2
13086,3
13167,5
14409,1
9019,2
16671,10
9223,2
19362,5
9031,3
19823,3
9035,3
14177,3
19708,2
9041,3
22240,3
11304,7
13927,9
15615,9
22385,1
9055,2
22353,2
9059,1
10553,12
18309,7
19168,2
22346,3
13889,8
14394,8
15287,12
9071,3
9673,3
12368,3
15078,2
9084,1
9086,2
9087,4
9089,1
14370,4
21119,4
9260,2
9099,2
21435,2
9100,5
21201,5
17471,1
9230,2
21495,2
21772,2
9105,1
14949,3
13200,1
12525,1
16676,2
10536,6
13323,6
15628,6
22264,6
9125,1
12884,1
19995,2
20019,2
12744,2
22642,2
12449,3
19132,2
20720,2
21578,2
9151,3
15795,3
17113,3
17814,3
9158,4
21102,4
9159,1
14131,5
22038,3
9163,1
9164,2
15956,4
9165,1
9840,1
9167,1
9168,2
17144,2
15844,2
10339,1
10340,1
17190,1
9175,1
15834,3
16527,9
18775,5
9956,7
11045,2
9179,1
21888,1
16067,2
9183,1
9184,1
9187,1
11505,2
9191,2
9393,4
9301,2
16279,2
9199,3
16684,3
9200,3
9205,2
22475,2
10207,4
21856,5
22874,4
16653,2
17179,9
22508,6
22612,9
22969,9
17983,2
15740,3
18815,3
20949,3
10875,4
21510,2
15921,3
9239,3
9242,3
21338,3
9246,5
18206,4
21024,2
9250,2
18011,8
14469,2
22530,2
9264,3
9999,3
22776,3
23062,3
9267,1
14485,2
18835,2
9312,5
12101,9
13370,3
14105,4
17973,4
19855,3
21723,7
9275,4
22442,5
9276,4
9278,4
12007,4
10041,3
9527,7
10110,4
10547,4
19952,2
11682,5
14062,5
16811,1
9297,2
21295,2
9302,3
9303,2
11492,2
22088,4
9307,8
9481,4
11020,8
15477,6
17461,9
18684,4
9622,7
10880,8
14713,6
9429,3
9313,2
22387,7
22638,3
9317,2
10766,3
9325,3
12198,5
12516,9
20814,3
9329,1
22708,1
9338,2
10451,10
9341,2
13750,5
9342,2
9346,1
9348,1
20667,2
17053,2
9366,1
9761,2
10793,2
18700,6
19451,6
20844,1
22013,6
23017,2
9374,2
14596,7
9386,1
18954,1
12075,2
9390,1
20652,1
22608,2
13326,10
19263,5
22614,5
9404,1
14141,2
14261,2
18646,2
9406,3
11129,1
16415,3
18023,2
9410,2
10326,10
9411,2
16564,2
16587,2
9414,4
9614,4
12266,4
20271,4
9415,1
9418,4
16244,2
18301,5
22229,1
22687,3
9427,1
9433,5
17968,2
22182,2
9439,3
12304,3
9441,2
9443,4
10205,4
9447,1
9453,2
17676,2
9455,3
9457,2
15746,2
21249,2
21064,3
16619,2
9473,8
9828,8
11030,8
20032,8
20164,8
11910,2
9476,1
18690,2
9477,1
16609,1
17594,1
18575,1
9484,1
11373,4
9498,1
18112,4
9509,1
19680,1
22060,3
9516,3
9517,3
15357,3
18235,3
18500,3
9522,2
22450,5
10499,5
14631,5
17992,5
22448,5
9525,4
14946,4
21098,4
10760,3
11015,2
9540,1
10316,2
20256,3
11026,1
11191,2
12299,2
9564,2
16504,2
11213,2
11928,2
9796,4
9819,7
12270,2
14206,4
19101,4
19212,4
22998,2
9568,1
9573,2
9576,1
9579,1
9581,1
19236,1
9584,1
9589,1
13141,1
9591,3
10738,6
15796,3
9597,1
16915,1
14010,1
13553,3
9602,1
9605,1
9609,1
14776,2
20197,2
21185,2
13453,3
12966,1
9617,1
9624,5
14111,8
9626,1
9627,2
14663,4
14480,6
14873,5
22423,2
9674,2
12428,6
13477,6
14944,4
15289,8
16039,4
16840,2
22912,3
23096,3
9640,1
19100,2
9642,1
9643,2
22412,2
13981,4
10178,4
21893,4
9663,2
9664,1
16965,2
16399,3
9682,2
9699,2
9700,1
16640,3
16749,5
17275,4
15870,2
18627,2
9708,3
17418,4
17426,7
20526,7
9713,1
9717,1
22168,8
9722,2
9726,1
16773,1
9731,1
13224,2
9732,2
17927,2
20748,3
15450,2
16978,3
9738,7
10634,7
15663,7
16115,7
17905,7
21189,7
22134,7
12857,1
9741,1
19978,1
9752,1
18477,1
9757,1
9758,1
9759,4
14028,4
15004,7
21799,4
9760,2
10654,1
15234,7
9775,2
17885,1
19946,1
9777,3
9804,3
10234,1
19871,1
9784,1
10534,1
9786,2
21604,2
9791,4
10449,2
11262,2
14180,2
9794,4
15747,4
9798,1
20859,1
10487,2
12502,1
9811,2
17288,1
9814,2
9822,4
11066,3
13343,3
14365,3
16413,1
9826,1
13465,1
15087,4
19213,1
9835,6
9838,1
9847,1
13571,4
17888,4
9850,1
9852,2
9856,1
20966,4
10818,4
12755,4
14154,3
21721,3
20095,2
9865,2
10033,2
9867,6
11448,6
9868,3
10050,3
14783,3
12985,2
17098,3
22659,3
10917,1
19364,4
12967,2
18844,4
11597,7
17530,7
16316,6
19430,2
20668,2
20669,2
17624,2
22660,4
18780,3
15222,4
15718,1
20599,3
12242,10
17987,2
18907,7
19034,4
19526,2
9888,2
10042,2
9889,1
17641,2
18861,3
20224,3
12639,6
14054,6
9902,3
15221,2
9907,3
11222,5
15308,5
9910,1
11605,4
11888,4
9917,1
21984,1
11832,3
16747,5
9920,2
13367,2
14176,1
9933,1
9934,1
9937,4
18528,4
20888,4
19262,1
20704,3
9946,2
15134,2
19826,2
11633,4
19189,2
19816,4
22515,4
22771,4
9949,5
10744,5
17635,5
9950,1
14134,1
21965,3
9957,1
11421,4
15915,2
9962,3
22526,1
9964,2
9965,2
9966,2
20171,4
20181,3
20437,3
9971,2
19864,4
9973,1
19069,1
9974,3
9976,3
10218,3
14291,3
9981,1
10847,1
9982,3
16922,3
14294,2
17751,2
19872,1
9990,1
12401,1
9993,2
21145,2
9998,3
10356,1
16668,2
17176,2
19214,2
10006,1
15076,1
21303,1
10011,1
16690,2
19378,3
10028,3
17463,5
20539,2
10039,1
10040,3
11927,6
13538,6
20489,2
20491,3
10065,3
21355,2
22269,2
10068,1
10071,2
20810,2
10075,1
10139,3
11101,2
14431,3
16679,2
18076,3
10082,2
10084,4
16549,4
21210,4
21574,4
10085,1
10087,1
21617,4
10096,1
10097,1
22494,3
17538,3
10119,1
10124,2
17928,2
10411,2
14210,2
10126,2
19857,2
10835,3
12761,3
20969,3
20276,3
22436,1
10131,1
12762,3
18822,1
10138,1
13282,1
17221,1
11600,1
16364,2
21998,2
10147,2
20657,2
18152,5
13236,2
10160,1
10169,1
11685,2
14373,1
13362,1
10192,2
19073,1
19656,6
10198,1
10199,4
20155,4
15260,5
20126,2
12246,2
10219,3
10228,1
14739,1
10230,2
12474,3
19062,2
19467,3
10241,2
10246,11
11647,4
12791,4
13542,4
20791,4
10247,3
14137,4
19001,3
22127,4
14251,3
20611,3
14241,2
10255,3
19282,3
19742,4
10263,3
19745,4
10265,2
10271,1
20320,3
10275,1
20552,1
10276,6
11264,6
13016,12
14060,9
15338,12
19910,12
20998,4
10289,2
17603,6
21530,6
10294,2
12936,3
10297,1
12506,1
15112,1
15437,1
10306,2
10693,1
16006,5
18178,5
10317,5
20136,5
20942,5
10889,1
13106,1
20183,1
13448,2
13993,3
19395,2
20381,2
10334,1
10342,1
16129,1
18578,4
19921,4
21612,1
21003,1
10353,2
15463,1
10359,2
10440,2
20431,1
11090,4
18280,3
10366,1
11798,2
22044,6
11358,1
10376,3
15220,5
18959,4
17485,1
10381,1
10386,2
10900,2
14419,2
12518,2
16230,3
10390,5
17387,5
19027,6
10392,3
10397,4
10852,4
10398,3
17935,5
10399,2
20033,1
10402,3
10403,1
10633,1
10404,2
14791,2
10930,1
10419,1
10420,1
10429,1
10430,2
11957,2
10433,1
10441,1
10444,1
13966,2
15175,2
15213,2
15398,1
19074,2
20253,2
10446,2
10447,2
16003,3
18769,4
12082,3
16203,3
19174,4
20900,2
10453,1
10457,2
10460,2
10465,5
18968,6
10467,5
13630,5
16320,5
19541,5
10471,2
14958,2
10473,1
20689,1
15224,3
10478,1
21283,1
10481,4
15901,2
21333,2
18868,1
10489,1
12961,5
10491,3
19175,2
19192,3
17667,4
21750,4
10505,2
10509,1
13061,2
15381,2
10511,10
14985,10
20840,10
10513,2
14589,2
22009,3
10528,1
11167,3
22001,1
22304,1
10533,1
10535,2
12487,2
20301,2
20772,3
19484,2
10548,1
10551,1
16143,1
13808,3
13666,2
10563,2
22173,4
15964,1
19584,1
10582,2
10597,1
20082,1
10600,4
15431,4
10601,2
12549,2
15242,2
13734,3
15130,4
18438,5
19965,4
22868,3
23125,2
10611,3
17184,3
21458,3
10612,3
22071,3
14638,1
19512,5
12185,11
18672,3
10626,1
14920,1
10627,3
17379,9
21090,5
10650,2
21438,2
19964,1
15088,4
18246,4
23023,4
18166,4
13217,2
10663,1
10670,7
15421,5
17990,5
10678,1
10681,3
15043,3
20718,3
10694,1
10696,1
19412,2
14439,2
20158,4
10704,4
22393,1
10706,1
10709,2
19979,2
10715,1
11151,3
14262,3
16177,4
15995,2
21151,1
22306,4
10725,2
19610,1
13183,2
10745,2
10749,1
12276,2
10753,1
10758,2
20626,2
14593,2
10771,1
18466,3
10772,3
12309,14
14158,1
16624,1
17824,3
10776,1
16444,1
19916,1
20941,2
12738,1
10811,2
14029,2
14221,2
10864,5
18511,2
20423,1
20661,2
22604,4
13457,2
14879,1
20639,2
10820,1
17644,6
20990,1
21244,2
22640,3
10824,2
10825,6
15642,2
21327,7
10832,1
12883,1
10837,2
12758,2
13698,2
10840,3
20132,5
10848,1
16170,2
14695,3
20339,3
10856,3
21312,2
19267,1
13406,1
18817,2
10861,1
10862,1
22655,2
10867,3
18621,3
10872,2
20419,2
10878,1
10879,1
10885,1
19489,6
17375,1
10890,1
10894,3
10998,3
11416,5
22829,3
10903,2
17291,4
17601,8
10918,2
18813,2
10923,2
11801,2
19265,2
17086,3
11177,4
16971,4
10940,2
13182,2
19427,8
22119,3
17608,3
18307,3
10972,2
13614,9
10988,1
10989,5
11000,2
11587,2
15237,2
11012,1
11016,1
17725,1
19820,1
11023,2
12834,6
11024,1
11032,5
20254,4
11037,2
18842,1
11041,1
11042,1
20016,3
13168,2
11055,4
11616,2
18488,3
11056,1
11057,1
11061,6
20340,6
11076,1
11078,2
11734,3
11089,5
14850,7
11103,2
19527,2
11105,1
18304,1
14880,4
16819,3
19200,2
11112,2
17636,2
14553,5
11132,2
11138,2
13792,4
20792,2
11148,1
11154,2
12597,4
13041,1
11173,2
12454,1
11176,2
11179,4
15343,3
22166,3
11981,3
11189,2
21517,2
16340,2
20583,2
11203,3
21410,1
11204,1
11205,2
20011,1
11208,2
11215,3
15899,3
18880,3
21653,3
11221,3
18750,5
22691,3
16007,6
20534,3
11227,1
11231,4
19849,4
11236,2
11238,1
17406,1
11250,3
11251,2
17864,4
22536,2
11257,2
11258,2
13556,1
13778,1
18962,1
11393,2
12841,4
16229,2
11276,1
19314,1
12543,2
17349,2
17394,2
17735,2
22158,2
14012,1
14320,4
22407,2
11350,1
22627,1
22577,1
11296,2
22900,2
12678,3
17318,4
21047,1
15691,2
16429,3
22615,4
22620,4
23038,8
13433,3
13449,3
14041,3
19440,1
19257,1
12624,3
22010,3
11319,2
19081,2
21017,1
11333,1
18175,2
19814,1
11339,3
11340,1
11352,2
18935,2
17785,2
18174,2
15634,2
11386,2
21083,2
21936,2
11395,1
14793,1
11397,1
16761,1
11403,2
15468,3
11409,4
13779,4
12381,1
11413,1
21418,2
11423,1
11424,1
20483,1
12805,2
19834,1
11429,3
11889,3
14861,2
17341,3
11431,1
13211,2
11434,1
19151,2
11445,2
18523,2
11446,3
13817,3
18706,3
11449,3
11461,1
11465,1
11472,1
16638,3
11475,2
13708,2
18988,2
11481,2
11490,3
11812,4
14382,4
17889,4
17203,1
20933,3
13605,6
11691,2
19303,3
19400,3
16727,3
21085,1
11508,2
20766,1
13985,5
18326,5
21522,4
11840,2
16380,3
21798,2
11614,3
12134,2
16390,5
18521,7
19220,3
20879,2
21589,2
12004,2
20717,2
16396,4
22471,1
15473,3
18319,2
20287,9
22375,9
22920,4
22996,4
12192,2
16612,3
18932,3
22970,3
11554,1
11562,1
15627,1
11564,1
21457,2
12877,2
22598,3
11584,2
13350,2
15841,2
11588,1
21099,3
11596,2
13088,5
14789,2
21225,2
21635,1
18741,3
18806,2
22497,1
11638,3
16800,7
17893,5
11645,1
13722,2
11648,2
14547,5
15626,1
11656,3
12806,3
12903,3
13904,3
11663,2
11669,1
12238,1
21651,6
21948,2
11683,2
11684,2
11970,2
20354,1
11693,2
19590,3
23047,3
16967,1
20361,2
22832,3
14384,1
20083,2
21907,1
21817,5
13154,3
18781,3
14667,1
19682,1
11718,3
21691,2
20545,1
17985,2
19560,2
11732,2
22788,2
13076,4
14952,4
11741,2
21509,1
11745,1
15014,1
18227,2
21730,2
14318,7
16379,4
18049,2
19817,1
20062,2
15277,3
12220,3
17527,6
18720,6
11785,1
19937,2
21016,2
12862,3
12512,3
14030,4
11808,2
16762,2
17512,6
11818,2
11820,1
16200,1
11821,1
11829,1
11830,3
17677,3
11835,1
19409,1
15638,2
16578,2
21093,2
11844,1
13643,1
12821,2
11860,2
19672,2
21184,2
11863,2
21712,2
22799,5
11879,1
11880,1
15726,2
15578,4
17816,4
19482,1
11894,2
18110,2
18200,4
11897,1
11898,1
12391,1
12371,2
15047,1
16158,1
17504,1
16488,2
22535,6
15194,5
17012,2
11925,2
11926,2
13103,3
13479,2
11930,1
11931,3
14181,4
20749,3
11933,1
22356,3
11935,1
11937,1
11946,2
12979,3
14014,3
11953,1
19758,3
11963,2
13148,1
21646,4
15118,6
15629,6
12027,1
12028,2
12031,4
17739,3
23084,3
12034,1
12038,2
16599,2
21286,2
12044,1
12049,1
12050,1
12051,1
12053,1
13789,2
12058,1
12062,1
12066,1
22250,2
13389,3
14464,2
12070,2
12654,1
14612,3
20022,1
20462,1
12088,2
16657,6
12096,3
14484,2
17671,3
14453,1
21519,4
18224,2
12124,1
16345,2
12131,2
16190,2
16198,2
12140,2
20114,1
22474,1
14311,1
16734,2
19485,3
12160,1
12162,1
21523,2
14242,2
17302,1
19954,2
22329,1
16015,2
12196,1
12199,2
12204,1
20543,3
12211,1
21285,2
16984,3
12236,1
15274,3
16477,1
17421,3
17478,4
20781,2
22279,5
22709,3
12252,2
12253,2
12634,2
23012,2
12265,2
12269,1
12278,1
12281,1
12287,1
15500,1
12290,1
20034,1
12308,2
14051,3
16731,4
19761,3
12312,1
12320,1
14579,1
12328,1
14871,1
12332,2
13714,3
18650,2
15329,8
20822,2
12336,2
15822,2
12345,5
16933,3
20541,2
21587,3
16688,2
12359,1
14991,1
23002,3
17533,3
12393,1
15584,3
15807,1
18327,1
12405,7
17807,7
18696,7
21854,7
12475,2
20805,2
12424,3
21807,4
12453,1
18356,1
12456,1
20299,1
17452,1
13715,2
17092,2
12486,1
19492,1
12491,5
15120,6
15957,1
17301,2
23095,8
12495,1
12498,2
12501,2
12503,1
17050,2
17429,2
17442,2
18044,3
21193,3
12522,3
12527,2
12546,4
18445,4
22884,4
12550,1
15774,1
12557,1
14892,2
17607,4
22880,2
14629,4
19550,2
12924,1
19357,3
18287,1
20937,2
12605,1
12610,1
15681,1
21692,5
13680,2
12619,1
12972,2
16226,2
16465,1
16602,1
16735,1
16995,5
12644,2
12629,1
12633,1
22686,1
12647,1
21584,1
21508,2
12660,1
13311,1
12666,4
12860,4
19646,4
21005,4
12667,4
15565,3
16105,3
12676,1
13798,1
12685,1
12688,2
18881,2
12693,3
16438,4
12708,1
21302,3
12721,2
14942,2
12722,3
18855,3
19105,2
13438,1
14790,4
12751,1
12765,2
14193,2
17084,2
12769,2
12770,2
12771,2
14286,1
12777,1
12779,1
22480,2
12792,1
18104,1
21011,1
12796,1
12797,2
21649,2
16272,1
12812,1
20578,1
12814,2
15245,1
17741,3
12828,3
14557,2
12829,1
19143,4
12830,2
12833,2
17231,2
22557,2
20785,2
12853,2
17016,3
20292,3
12864,2
22888,2
12869,1
14971,1
12871,1
22322,1
12873,1
16388,1
12941,2
14457,2
12882,3
13739,1
18027,1
12922,1
21879,1
12930,4
20440,4
12935,1
16459,1
12942,2
14645,2
12945,5
21259,5
21731,5
12946,1
16751,2
12964,3
13220,2
15733,1
15758,5
18217,5
19583,5
12975,2
14214,2
12993,1
12994,3
14502,3
15709,3
17836,1
21161,5
15952,1
13143,3
18896,1
13028,2
15814,2
13284,2
19709,2
14608,1
17537,4
18759,7
21707,4
13058,1
13855,1
13081,1
14818,4
13082,3
13084,2
15509,2
19615,2
13105,1
13112,1
13114,2
16346,1
13125,1
13128,2
19158,2
16983,2
13158,2
13160,1
14333,1
17180,1
14921,3
17121,2
13172,1
16828,1
17625,2
16563,4
18402,4
22435,3
16197,2
13186,2
13578,3
13189,1
13520,1
13192,4
14293,4
20790,3
13203,2
16489,2
17252,2
13207,2
21407,2
20633,2
14205,1
13242,1
18446,1
18572,3
13256,1
13265,1
22822,1
13273,1
16042,2
20958,3
16043,1
13281,4
19388,1
16268,2
14727,2
15904,4
20100,5
17354,1
13317,2
13319,2
17489,2
13320,2
19165,2
22677,2
13334,3
13336,2
19768,2
15247,1
19009,2
15284,3
13365,2
13506,2
17664,3
18849,3
13387,1
16537,1
19565,1
13425,3
14053,3
18517,3
13430,2
21094,2
13435,3
19284,3
13437,3
14660,3
13693,1
14168,4
14875,1
17251,4
20187,2
20699,3
21871,1
22426,4
14100,2
13450,2
13456,1
18814,1
13460,2
13478,4
16318,4
17634,3
19607,4
22499,3
16934,1
13484,1
13487,1
14626,1
13499,2
13503,1
17367,1
13505,1
17161,2
16155,1
14005,2
13554,3
16841,2
13989,1
17952,2
18190,1
13572,2
13652,2
14390,2
13585,2
17875,2
16360,1
17612,4
19098,4
13611,2
17020,5
14459,1
13615,2
14552,2
15106,2
15283,2
16081,1
16431,1
13636,2
17253,2
19018,1
14936,1
13687,2
20968,2
13691,2
13696,1
13701,1
20415,6
21282,3
19458,1
13724,1
13726,2
15341,2
18669,2
13731,2
13736,2
16232,2
23019,2
14317,2
22882,2
13753,1
14222,1
13775,4
18816,6
13786,1
16186,3
13818,1
13822,2
23033,2
22316,2
22079,3
15997,1
16677,3
13850,1
18476,2
13860,1
13866,1
13873,3
16174,1
15139,2
13875,1
16825,1
14545,2
21582,2
13906,1
13908,1
13912,1
13913,1
17333,1
17499,1
19799,3
13930,2
18343,2
14719,2
13951,2
19858,2
13953,1
17922,2
21398,2
18247,1
21999,2
13982,1
19891,4
22578,7
13986,2
22909,2
13999,2
20707,3
14016,6
15022,6
17861,6
14031,1
15427,1
14034,2
15979,2
23021,2
19990,1
14070,1
22434,2
14080,2
18925,2
14081,2
21865,1
22444,1
14104,1
18858,1
15333,3
17947,2
22603,2
14108,1
17087,4
17620,4
14127,4
20513,2
20728,3
16787,2
20869,2
19591,2
14160,1
16191,3
17675,1
14170,1
22767,1
14981,2
17276,2
14191,3
14199,2
14212,1
21169,3
21270,5
15914,1
14243,1
19054,2
21299,3
15476,3
16048,3
14442,2
14244,1
14249,1
18808,2
17706,5
21930,3
14282,1
21847,2
17911,1
18736,3
21997,2
14308,3
16598,3
17256,3
22789,3
21384,2
22314,1
14319,2
18971,2
14568,4
21782,5
23132,4
14336,2
15168,1
14361,1
17359,2
14374,5
18737,5
20025,6
19767,2
14401,2
14975,1
14493,1
21409,1
14420,1
15471,1
21602,3
14427,1
16925,1
18787,2
20739,2
14436,1
15204,1
14440,1
22746,1
14445,2
22563,2
16842,2
22953,1
14461,2
15030,2
14463,1
14471,2
20227,2
17916,4
20794,2
14479,2
14494,1
18891,1
14499,2
18486,1
19907,1
20559,4
14503,3
21492,3
14511,2
16160,2
17115,2
15835,5
21032,7
20962,1
15071,1
16953,2
14564,1
19523,2
16872,1
17158,4
18220,3
21599,5
14600,2
14613,2
14837,2
18114,2
14616,1
14623,1
15936,1
14642,3
16909,2
14648,1
18352,1
17840,2
14659,1
19218,2
21684,1
14680,2
14681,1
14696,1
18878,1
14698,1
17937,1
14701,1
15096,1
14712,1
17652,2
19641,1
18000,1
14724,1
17943,1
14731,1
16616,1
22632,2
14745,1
17629,1
20367,1
14770,3
22420,3
14781,1
21144,1
14797,3
18259,1
14808,3
17631,3
14811,1
14813,1
15496,1
20691,1
20569,1
19420,2
14829,4
16261,2
16469,3
16724,4
22754,3
14835,1
16243,1
19731,1
14846,1
15032,2
21634,3
14859,1
19361,1
14865,2
14877,2
22651,2
14881,2
17826,2
22812,1
20219,2
15961,3
18850,2
14902,2
19753,2
14904,2
